,LapTime,NextLapTime,LapNumber,DriverNumber,Team,Compound,TyreLife,FreshTyre,S1Time,S2Time,S3Time,S1STime,S2STime,S2STime,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Position,Deleted,TrackStatus
922,87.15,86.073,3.0,99,9,1,3.0,0,28.266,29.834,29.05,2208.556,2238.39,2238.39,326.0,306.0,322.0,0,9.0,0,2
923,86.073,85.903,4.0,99,9,1,4.0,0,28.223,29.094,28.756,2295.663,2324.757,2324.757,321.0,305.0,328.0,0,9.0,0,1
924,85.903,88.212,5.0,99,9,1,5.0,0,28.099,29.257,28.547,2381.612,2410.869,2410.869,312.0,304.0,327.0,0,9.0,0,1
925,88.212,85.907,6.0,99,9,1,6.0,0,28.206,29.167,30.839,2467.622,2496.789,2496.789,311.0,302.0,319.0,0,7.0,0,2
926,85.907,85.769,7.0,99,9,1,7.0,0,28.151,29.101,28.655,2555.779,2584.88,2584.88,310.0,304.0,321.0,0,7.0,0,1
927,85.769,85.911,8.0,99,9,1,8.0,0,28.203,29.018,28.548000000000002,2641.738,2670.756,2670.756,310.0,304.0,322.0,0,7.0,0,1
928,85.911,86.052,9.0,99,9,1,9.0,0,28.192,29.144,28.575,2727.496,2756.64,2756.64,309.0,304.0,323.0,0,7.0,0,1
929,86.052,86.148,10.0,99,9,1,10.0,0,28.378,29.075,28.599,2813.593,2842.668,2842.668,309.0,303.0,311.0,0,7.0,0,1
930,86.148,86.126,11.0,99,9,1,11.0,0,28.341,29.154,28.653,2899.608,2928.762,2928.762,307.0,304.0,320.0,0,7.0,0,1
931,86.126,86.038,12.0,99,9,1,12.0,0,28.474,29.038,28.614,2985.889,3014.927,3014.927,307.0,305.0,310.0,0,7.0,0,1
932,86.038,86.491,13.0,99,9,1,13.0,0,28.386,29.087,28.565,3071.927,3101.014,3101.014,307.0,305.0,322.0,0,7.0,0,1
933,86.491,87.033,14.0,99,9,1,14.0,0,28.43,29.132,28.929,3158.009,3187.141,3187.141,307.0,303.0,319.0,0,7.0,0,1
934,87.033,86.55,15.0,99,9,1,15.0,0,28.707,29.687,28.639,3244.777,3274.464,3274.464,322.0,305.0,326.0,0,8.0,0,1
935,86.55,86.099,16.0,99,9,1,16.0,0,28.466,29.374,28.71,3331.569,3360.943,3360.943,310.0,305.0,316.0,0,8.0,0,1
936,86.099,86.292,17.0,99,9,1,17.0,0,28.363,29.214,28.522,3418.016,3447.23,3447.23,309.0,304.0,314.0,0,8.0,0,1
937,86.292,86.107,18.0,99,9,1,18.0,0,28.416,29.313,28.563,3504.168,3533.481,3533.481,308.0,305.0,313.0,0,8.0,0,1
938,86.107,86.212,19.0,99,9,1,19.0,0,28.37,29.184,28.553,3590.414,3619.598,3619.598,308.0,304.0,319.0,0,8.0,0,1
939,86.212,90.616,20.0,99,9,1,20.0,0,28.324,29.303,28.585,3676.475,3705.778,3705.778,307.0,304.0,317.0,0,8.0,0,1
940,90.616,107.197,21.0,99,9,1,21.0,0,28.456,29.312,32.848,3762.819,3792.131,3792.131,308.0,,323.0,0,9.0,0,1
941,107.197,85.94,22.0,99,9,2,1.0,0,49.846,28.855,28.496,3874.825,3903.68,3903.68,307.0,295.0,277.0,0,13.0,0,1
942,85.94,85.544,23.0,99,9,2,2.0,0,28.554,28.977,28.409,3960.73,3989.707,3989.707,305.0,302.0,305.0,0,13.0,0,1
943,85.544,85.327,24.0,99,9,2,3.0,0,28.404,28.738,28.402,4046.52,4075.258,4075.258,306.0,301.0,308.0,0,12.0,0,1
944,85.327,85.365,25.0,99,9,2,4.0,0,28.323,28.701999999999998,28.302,4131.983,4160.685,4160.685,306.0,304.0,,0,12.0,0,1
945,85.365,85.477,26.0,99,9,2,5.0,0,28.271,28.789,28.305,4217.258,4246.047,4246.047,306.0,304.0,318.0,0,12.0,0,1
946,85.477,101.727,27.0,99,9,2,6.0,0,28.387,28.778,28.312,4302.739,4331.517,4331.517,307.0,304.0,319.0,0,11.0,0,1
947,101.727,86.591,28.0,99,9,2,7.0,0,28.308,35.916,37.503,4388.137,4424.053,4424.053,249.0,241.0,320.0,0,9.0,0,267
948,86.591,103.787,29.0,99,9,2,8.0,0,29.294,28.825,28.472,4490.85,4519.675,4519.675,308.0,303.0,301.0,0,7.0,0,1
949,103.787,90.151,30.0,99,9,2,9.0,0,28.223,35.427,40.137,4576.37,4611.797,4611.797,270.0,244.0,311.0,0,6.0,0,26
950,90.151,85.1,31.0,99,9,2,10.0,0,32.819,28.889,28.443,4684.753,4713.642,4713.642,306.0,304.0,204.0,0,6.0,0,67
951,85.1,86.813,32.0,99,9,2,11.0,0,28.244,28.658,28.198,4770.329,4798.987,4798.987,309.0,305.0,320.0,0,6.0,0,1
952,86.813,84.824,33.0,99,9,2,12.0,0,28.927,29.292,28.594,4856.112,4885.404,4885.404,314.0,307.0,323.0,0,7.0,0,1
953,84.824,84.843,34.0,99,9,2,13.0,0,28.07,28.701,28.053,4942.068,4970.769,4970.769,312.0,308.0,316.0,0,7.0,0,1
954,84.843,84.913,35.0,99,9,2,14.0,0,28.196,28.502,28.145,5027.018,5055.52,5055.52,310.0,307.0,313.0,0,7.0,0,1
955,84.913,85.01,36.0,99,9,2,15.0,0,28.197,28.561,28.155,5111.862,5140.423,5140.423,310.0,306.0,312.0,0,7.0,0,1
956,85.01,85.925,37.0,99,9,2,16.0,0,28.177,28.722,28.111,5196.755,5225.477,5225.477,308.0,303.0,321.0,0,7.0,0,1
957,85.925,85.12,38.0,99,9,2,17.0,0,28.891,28.92,28.114,5282.479,5311.399,5311.399,312.0,307.0,316.0,0,8.0,0,1
958,85.12,84.674,39.0,99,9,2,18.0,0,28.266,28.731,28.123,5367.779,5396.51,5396.51,311.0,308.0,313.0,0,8.0,0,1
959,84.674,85.597,40.0,99,9,2,19.0,0,28.075,28.533,28.066,5452.708,5481.241,5481.241,311.0,307.0,314.0,0,8.0,0,1
960,85.597,84.68,41.0,99,9,2,20.0,0,28.905,28.7,27.992,5538.212,5566.912,5566.912,315.0,311.0,322.0,0,9.0,0,1
961,84.68,84.631,42.0,99,9,2,21.0,0,27.946,28.751,27.983,5622.85,5651.601,5651.601,310.0,310.0,327.0,0,9.0,0,1
962,84.631,84.503,43.0,99,9,2,22.0,0,28.13,28.466,28.035,5707.714,5736.18,5736.18,309.0,308.0,324.0,0,9.0,0,1
963,84.503,84.759,44.0,99,9,2,23.0,0,27.999,28.46,28.044,5792.214,5820.674,5820.674,309.0,307.0,326.0,0,9.0,0,1
964,84.759,84.847,45.0,99,9,2,24.0,0,28.132,28.497,28.13,5876.85,5905.347,5905.347,310.0,306.0,324.0,0,9.0,0,1
965,84.847,84.597,46.0,99,9,2,25.0,0,28.158,28.563,28.126,5961.635,5990.198,5990.198,309.0,307.0,322.0,0,9.0,0,1
966,84.597,84.581,47.0,99,9,2,26.0,0,28.121,28.449,28.027,6046.445,6074.894,6074.894,309.0,307.0,325.0,0,9.0,0,1
967,84.581,84.933,48.0,99,9,2,27.0,0,28.048,28.452,28.081,6130.969,6159.421,6159.421,309.0,307.0,324.0,0,9.0,0,1
968,84.933,84.549,49.0,99,9,2,28.0,0,28.108,28.444,28.381,6215.61,6244.054,6244.054,309.0,308.0,322.0,0,9.0,0,1
969,84.549,84.819,50.0,99,9,2,29.0,0,28.03,28.449,28.07,6300.465,6328.914,6328.914,309.0,307.0,323.0,0,9.0,0,1
970,84.819,88.1,51.0,99,9,2,30.0,0,28.121,28.519,28.179,6385.105,6413.624,6413.624,310.0,308.0,326.0,0,9.0,0,1
